hervID,avg_tumor,avg_normal,logFC,pvalue,threshold
herv_4296,0.0568082663154594,0.006220552042397,3.19098635222676,3.21998939198242e-141,None
herv_3461,0.00974139134966436,0.00106936859737828,3.18736862828859,1.95777471872901e-39,None
herv_3857,0.0102847530141301,0.00113072811610487,3.18518316859546,5.46802359763417e-80,None
herv_2664,0.00551650598734701,0.000606566232209738,3.18501770053202,1.05082740212925e-54,None
herv_5996,0.0222988360436683,0.00245344926966292,3.18408506019968,1.50062008912539e-83,None
herv_1162,0.029674048541181,0.00327011091947566,3.18179029581861,7.29226482935841e-70,None
herv_1143,0.0342247558920751,0.00377238246067416,3.18149239621409,7.36143586860953e-256,None
herv_5754,0.0585678882721639,0.00646495415168539,3.1793978336272,1.1929844768903e-75,None
herv_1711,0.106420886563071,0.0117615023820225,3.17763706441674,3.36639625263391e-139,None
herv_5054,0.0177368495069957,0.00196170765355805,3.17656781201547,1.881640846886e-123,None
herv_987,0.0216517255391739,0.00240113819850187,3.17269165946177,9.5389151157323e-132,None
herv_4487,0.409824959450521,0.0454584353314607,3.17238791815949,3.19441538140424e-174,None
herv_4742,0.0336508429237363,0.00373556379962547,3.17124473647812,1.29405143599375e-65,None
herv_5170,0.0271005154877931,0.00300895218164794,3.17098720919946,1.72578293983414e-36,None
herv_2609,0.0156389547312742,0.00173655559550562,3.17084358554315,3.65492714235461e-56,None
herv_2187,0.0753125353730002,0.00837014065730337,3.16956624175863,5.67762259519287e-67,None
herv_6108,0.14128904337938,0.0157035592902622,3.16948609718886,1.91044275774563e-214,None
herv_3539,0.0937658710530993,0.0104289114159176,3.16847433021838,9.88001255161347e-149,None
herv_5682,0.0624446023917679,0.00694932374719101,3.16763237485299,1.15802669196072e-136,None
herv_662,0.0422136014628728,0.00470215907303371,3.16631266740403,1.3862513467041e-82,None
herv_1209,0.0441705511568715,0.00492448457490637,3.16504019757261,1.64152768474107e-83,None
herv_1527,0.11894954535338,0.0132653813632959,3.16461170056061,2.49740052919248e-203,None
herv_704,0.463584767660495,0.0517926397284644,3.16201416779489,5.49361465812527e-195,None
herv_1553,0.0482941679495015,0.00540419182209738,3.1596981891013,1.10533362036426e-188,None
herv_1210,0.00230659357434636,0.000258347713483146,3.15837780082852,4.72965758475274e-14,None
herv_2218,0.0147981234167973,0.00166083693445693,3.15543189846651,2.76539330342611e-37,None
herv_5632,0.058281455017551,0.00654149588764045,3.15534440596147,2.16966540810016e-112,None
herv_1094,0.110962824390709,0.0124617499475655,3.15449783597548,2.39021394363807e-156,None
herv_3950,0.098199776415831,0.0110553785617978,3.15097131254921,1.81351969313992e-187,None
herv_6234,0.0237745153016641,0.0026839921741573,3.14696355859651,2.67412720738655e-86,None
herv_5686,0.0632797103025999,0.00714444443632959,3.14684926062986,2.72496854363339e-106,None
herv_2281,0.0687296915707148,0.00776509977902622,3.14585711717363,6.48815750015339e-244,None
herv_2366,0.0165436520710482,0.00187066717041198,3.14465294796944,5.65607393664497e-54,None
herv_660,0.0312593171590852,0.00353602306741573,3.14408667251661,4.77856514627989e-84,None
herv_5511,0.0017252632290887,0.000195400874531835,3.14230766608735,6.19321524300155e-15,None
herv_519,0.044814731578813,0.00507858048127341,3.14147584611372,2.34459893971028e-100,None
herv_5959,0.0035971116480726,0.000408003232209738,3.14018645249286,4.3400390225701e-19,None
herv_585,0.0631782307729277,0.00717331671722846,3.1387153014344,1.02395758152981e-279,None
herv_4864,0.0214452554471879,0.00243539714981273,3.13842953830206,2.30237869632543e-99,None
herv_3972,0.040987043686107,0.00466518847829588,3.13516066130862,1.77046458110908e-71,None
herv_3895,0.415255261952604,0.047321608466367,3.13342743259452,1.34794705972909e-285,None
herv_2577,0.148923371928082,0.0169882034250936,3.13196499266915,0,None
herv_3017,0.16957432754767,0.0193744517481273,3.12969038060271,2.0267908548288e-315,None
herv_1007,0.0169397889020261,0.00193569827902622,3.12948989677168,4.28465315957129e-94,None
herv_3215,0.0583121346467984,0.00666580197752809,3.12894577209073,1.44042299260992e-184,None
herv_3601,0.079364051443422,0.00909241659305243,3.12574998386301,1.31329852951777e-186,None
herv_3540,0.0270807577255709,0.00310698683520599,3.12368007274437,4.4550101639486e-110,None
